"","redshift","u","g","r","i","z","spec_obj_ID","plate","MJD","class"
"2530",0.18883,-1.23229,-0.78261,-0.29841,0.01678,0.16579,-1.55033,-1.55032,-1.82066,"QSO"
"2531",-0.59945,-0.61297,-0.97299,-1.1091,-1.11336,-1.13437,-1.10658,-1.1066,-1.21961,"GALAXY"
"2532",3.59351,1.57396,0.42951,0.90254,1.0567,1.28399,0.31262,0.31263,0.26837,"QSO"
"2533",-0.07871,0.56116,0.80189,0.51908,0.30682,0.24464,0.65917,0.65913,0.62668,"GALAXY"
"2534",-0.78918,1.13456,-0.4662,-0.43819,-0.33007,-0.12306,-0.50199,-0.50199,-0.19279,"STAR"
"2535",-0.56025,-0.96923,-0.73183,-0.56729,-0.49325,-0.41881,-1.26614,-1.26614,-1.33628,"GALAXY"
"2536",-0.78916,1.09305,2.02585,1.99955,0.89785,0.02841,1.36096,1.36096,1.35712,"STAR"
"2537",0.46057,-0.87808,-0.29342,-0.12162,0.08526,0.13979,-1.54423,-1.54422,-1.79689,"QSO"
"2538",-0.01558,-0.57721,-0.3096,-0.00663,0.0285,0.14394,2.09363,2.0936,1.56503,"QSO"
"2539",-0.04854,0.40216,1.43993,0.96301,0.75918,0.47093,2.00586,2.00588,1.61811,"QSO"
"2540",-0.02075,-0.18481,0.32156,0.24941,0.1571,0.08493,-0.21208,-0.21205,0.00738,"GALAXY"
"2541",-0.51791,-0.58061,-0.87824,-1.12321,-1.14271,-1.18309,-1.18147,-1.18146,-1.349,"GALAXY"
"2542",-0.65479,-0.57362,-0.83204,-0.91109,-0.89803,-0.87843,-1.00804,-1.00803,-0.9459,"GALAXY"
"2543",-0.05164,0.05812,0.28304,0.26501,0.17459,0.18094,0.34278,0.34277,0.33472,"GALAXY"
"2544",0.40461,0.84953,1.14242,1.10022,1.27985,1.33939,1.5124,1.51236,1.40578,"GALAXY"
"2545",0.01945,0.82886,0.72419,0.74109,0.68084,0.83915,-0.09041,-0.09045,0.18488,"QSO"
"2546",6.40981,0.38679,0.58927,0.1838,0.05521,-0.00085,0.53922,0.53923,0.45914,"QSO"
"2547",-0.78931,-1.99725,-2.39642,-2.50372,-2.47194,-2.35458,-1.40872,-1.40874,-1.74049,"STAR"
"2548",-0.74587,-1.7167,-1.67312,-1.49748,-1.37847,-1.2764,-1.38229,-1.38232,-1.56188,"GALAXY"
"2549",0.40885,0.24156,1.06349,0.88348,0.62707,0.3625,1.1052,1.10523,1.24322,"GALAXY"
"2550",0.60789,-0.99554,-0.48174,-0.16632,0.1843,0.29798,0.87152,0.87151,1.49038,"QSO"
"2551",-0.71238,-1.72857,-1.87775,-1.84623,-1.81451,-1.77083,-0.98638,-0.98635,-1.02829,"GALAXY"
"2552",-0.07722,1.73584,0.56756,0.22778,0.00448,-0.08531,-0.40818,-0.40816,-0.13915,"GALAXY"
"2553",-0.78913,-0.35976,-0.94977,-1.30777,-1.70651,-1.86473,-1.05918,-1.05918,-1.15768,"STAR"
"2554",0.54808,0.66487,1.39168,1.67473,1.62383,1.53059,1.52018,1.52015,1.24156,"GALAXY"
"2555",0.29162,0.56716,1.10421,1.48512,1.13421,1.17945,1.42699,1.42701,1.37813,"GALAXY"
"2556",2.79914,0.08591,0.44766,1.00725,1.40269,1.3333,0.0613,0.0613,0.21805,"QSO"
"2557",-0.06809,0.87678,0.72936,0.53799,0.26762,0.28754,0.31093,0.31093,0.28385,"GALAXY"
"2558",-0.05378,1.31057,0.96466,0.64463,0.3853,0.33756,-0.46339,-0.46338,-0.19279,"GALAXY"
"2559",-0.78951,0.19249,0.26001,0.42787,0.6673,0.78116,-0.8536,-0.85358,-0.60086,"STAR"
"2560",-0.66995,-1.2956,-1.3971,-1.40701,-1.41015,-1.43569,-0.73943,-0.73943,-0.56824,"GALAXY"
"2561",1.29927,-0.91284,-0.47367,-0.09055,0.07369,0.27202,0.42269,0.42271,0.4243,"QSO"
"2562",-0.78959,0.64659,0.47342,0.77081,0.92085,0.95612,0.85291,0.85288,0.96619,"STAR"
"2563",0.81907,-0.64993,-0.21417,0.14487,0.40629,0.52045,-1.36944,-1.36944,-1.69459,"QSO"
"2564",-0.78901,-0.50395,-0.11752,0.30157,0.60524,0.82926,0.54194,0.54194,0.42928,"STAR"
"2565",-0.00461,1.7163,1.34608,0.97077,0.64633,0.45836,1.13845,1.13842,0.83846,"GALAXY"
"2566",-0.09158,0.12772,0.55696,0.14279,0.02022,-0.05581,0.30318,0.30314,0.2645,"GALAXY"
"2567",-0.62157,-0.55407,-0.95785,-1.1156,-1.13132,-1.15407,-1.405,-1.40501,-1.72556,"GALAXY"
"2568",0.26229,1.46772,2.2124,1.30666,1.02359,0.63941,1.26237,1.26239,1.01706,"GALAXY"
"2569",0.0554,0.99073,0.83657,0.76846,0.51498,0.44011,-0.04976,-0.0498,0.08535,"GALAXY"
"2570",-0.23394,-0.42511,-0.09893,-0.32837,-0.32981,-0.38838,-1.46596,-1.46598,-1.62658,"GALAXY"
"2571",-0.78926,0.55195,0.6277,0.54279,0.12577,-0.13815,-0.20192,-0.20189,0.1622,"STAR"
"2572",-0.63006,-1.00394,-1.1167,-1.13788,-1.19015,-1.14297,-1.10491,-1.10491,-0.62796,"GALAXY"
"2573",0.8376,-0.30067,0.38315,0.63738,0.82441,0.99941,1.25936,1.25934,1.2117,"GALAXY"
"2574",-0.78921,-1.98475,-2.2594,-2.25617,-2.15634,-1.99911,-0.74452,-0.74451,-0.59367,"STAR"
"2575",-0.06255,0.51258,0.85105,0.43012,0.16524,0.09547,-0.23576,-0.23576,-0.03133,"GALAXY"
"2576",-0.16984,0.2789,0.69465,0.31501,0.16477,0.00742,0.0024,0.00236,0.1329,"GALAXY"
"2577",-0.65554,-1.20544,-1.6005,-1.76549,-1.79669,-1.82596,-1.26951,-1.26952,-1.35674,"GALAXY"
"2578",0.11242,0.76724,1.2344,0.85303,0.44549,0.31513,0.21647,0.21643,0.23298,"GALAXY"
"2579",-0.0232,0.41529,0.71778,0.66476,0.45064,0.49097,-0.3916,-0.39157,0.00793,"QSO"
"2580",-0.11652,0.80823,0.7718,0.38405,0.21608,0.16887,0.34206,0.3421,0.35961,"GALAXY"
"2581",2.4396,-0.32669,0.07796,0.66092,0.89049,0.859,0.08975,0.08975,0.18709,"QSO"
"2582",-0.1394,1.77015,0.69181,0.33504,0.20918,0.18415,-0.46305,-0.46304,-0.1961,"GALAXY"
"2583",-0.41224,0.94254,1.24361,1.35799,1.3836,1.12909,1.50626,1.50627,1.21502,"GALAXY"
"2584",0.14496,-0.34788,0.31581,0.80275,1.27589,1.15958,1.09983,1.09981,1.06406,"GALAXY"
"2585",-0.78876,-0.09508,0.29106,0.71263,1.05792,1.13222,1.13978,1.13978,1.06351,"STAR"
"2586",-0.78925,1.55899,1.01725,0.90506,0.60154,0.47902,-1.50085,-1.50087,-1.8743,"STAR"
"2587",0.60769,0.13408,0.96492,1.10677,1.08995,1.15245,1.80638,1.80637,1.40523,"QSO"
"2588",-0.67781,-1.1665,-1.28041,-1.24866,-1.23039,-1.19972,-1.54456,-1.54456,-1.7814,"GALAXY"
"2589",1.64399,-0.06435,0.49581,0.98998,1.23847,1.88152,1.03714,1.03714,1.01706,"QSO"
"2590",-0.74501,-0.89269,-0.97448,-0.91096,-0.85425,-0.81538,-1.11234,-1.11236,-1.11842,"GALAXY"
"2591",-0.78883,-1.9455,-1.92059,-1.74525,-1.59773,-1.42418,-0.88236,-0.88237,-0.55276,"STAR"
"2592",-0.78924,-0.20421,-0.99771,-1.276,-1.33515,-1.3251,-0.65271,-0.65272,-0.39406,"STAR"
"2593",-0.69943,-1.39771,-1.64399,-1.69606,-1.70825,-1.68773,-1.39791,-1.3979,-1.62547,"GALAXY"
"2594",-0.65058,-1.24881,-1.59918,-1.76111,-1.79012,-1.81262,-0.02442,-0.0244,0.08313,"GALAXY"
"2595",-0.69616,-1.94167,-1.94386,-1.86552,-1.85227,-1.76375,-1.11712,-1.1171,-1.17095,"GALAXY"
"2596",-0.39695,0.11252,-0.36072,-0.72531,-0.79468,-0.82561,-0.00103,-0.00103,0.15446,"GALAXY"
"2597",-0.79064,-0.37033,-0.12882,0.25232,0.4914,0.58227,0.67509,0.67505,0.54153,"STAR"
"2598",-0.78917,-1.58476,-1.25384,-0.70187,-0.41169,-0.35589,-1.03718,-1.03716,-1.02774,"STAR"
"2599",-0.15734,1.72072,0.30948,-0.11497,-0.31381,-0.33587,-0.25539,-0.2554,0.16165,"GALAXY"
"2600",0.45094,-0.03736,1.13984,1.242,1.39493,1.15925,1.37522,1.37518,1.1564,"GALAXY"
"2601",-0.05685,0.2907,0.49746,0.20931,0.05999,0.0015,0.22558,0.22558,0.37785,"GALAXY"
"2602",-0.50337,-0.28162,-0.42802,-0.62358,-0.61995,-0.56463,-1.38911,-1.38909,-1.66252,"QSO"
"2603",0.01984,0.75317,0.71588,0.43152,0.25205,0.21637,0.64761,0.64762,0.54263,"GALAXY"
"2604",-0.31387,0.95471,0.33761,-0.10796,-0.17032,-0.19311,-0.31566,-0.31569,-0.07446,"GALAXY"
"2605",-0.78946,1.6601,1.53522,1.57374,1.17288,0.6527,0.73571,0.73569,0.77542,"STAR"
"2606",-0.79059,0.8934,0.62851,1.28678,1.472,1.24052,1.35825,1.35825,1.35436,"STAR"
"2607",-0.42383,-0.07735,-0.54031,-0.85994,-0.91728,-0.94217,-0.88609,-0.88609,-0.58096,"GALAXY"
"2608",-0.48129,-0.59323,-0.85488,-1.13631,-1.17524,-1.17518,-0.9183,-0.91827,-0.9918,"GALAXY"
"2609",0.29326,0.57779,1.21465,1.11848,0.84275,0.58323,1.3606,1.36062,1.34053,"GALAXY"
"2610",-0.78904,0.92374,1.50705,1.43395,1.05321,0.57623,1.06387,1.0639,0.77487,"STAR"
"2611",-0.5963,-1.1617,-1.10417,-0.98935,-0.94393,-0.86433,-1.02292,-1.02294,-0.81485,"GALAXY"
"2612",1.8781,0.68362,0.88474,1.18912,1.21368,1.15179,1.4172,1.41718,1.3715,"QSO"
"2613",0.0889,1.03118,2.18649,1.15856,0.82709,0.57022,1.04187,1.04189,1.60263,"GALAXY"
"2614",-0.17907,-0.18039,0.09343,-0.22232,-0.34955,-0.42565,-1.50221,-1.50222,-1.88591,"GALAXY"
"2615",-0.00776,1.42233,1.27515,0.77585,0.56699,0.52916,-0.02545,-0.02541,0.11852,"GALAXY"
"2616",-0.34388,0.24901,-0.07063,-0.43065,-0.48892,-0.49345,0.44881,0.44879,0.40771,"GALAXY"
"2617",-0.78933,-1.80623,-2.02033,-1.9788,-1.85577,-1.72061,0.78579,0.78582,0.63995,"STAR"
"2618",-0.78922,-1.06409,-1.57152,-1.67989,-1.63565,-1.54303,-0.65846,-0.65848,-0.4195,"STAR"
"2619",1.78416,0.66914,0.44802,0.6962,0.63715,1.40769,2.50514,2.50515,1.84814,"QSO"
"2620",-0.57059,-0.76402,-0.9868,-1.10801,-1.13136,-1.15895,-0.80855,-0.80853,-0.74463,"GALAXY"
"2621",-0.32411,1.95488,0.27689,-0.13394,-0.20716,-0.25701,0.29533,0.29535,0.40052,"GALAXY"
"2622",0.09498,0.44924,0.39038,0.50804,0.61256,0.61598,-1.59501,-1.59503,-2.04903,"QSO"
"2623",-0.78927,1.70345,1.18809,1.07872,0.63063,0.37838,1.05001,1.05001,1.42292,"STAR"
"2624",-0.6979,-1.43491,-1.28846,-0.97306,-0.87634,-0.72198,-1.58422,-1.58419,-2.02636,"GALAXY"
"2625",0.06003,0.29579,1.40373,0.50828,0.21544,0.12191,-0.16903,-0.16903,0.20312,"GALAXY"
"2626",-0.78953,0.23913,-0.1694,-0.21217,-0.13642,-0.08973,-0.99823,-0.99821,-0.665,"STAR"
"2627",2.07595,-0.15398,0.36255,0.8593,1.06069,0.97078,0.8695,0.86948,1.09669,"QSO"
"2628",-0.17358,1.40843,0.75396,0.3598,0.22974,0.1321,0.00437,0.00439,0.40937,"GALAXY"
"2629",-0.2043,1.60412,0.30504,-0.26287,-0.38055,-0.41456,-0.39292,-0.39292,-0.14026,"GALAXY"
"2630",-0.69235,-1.24662,-1.1863,-1.01751,-0.93613,-0.84992,-1.45242,-1.45243,-1.74159,"GALAXY"
"2631",-0.07078,1.29925,0.90971,0.64101,0.48405,0.41477,-0.46271,-0.4627,-0.02469,"GALAXY"
"2632",-0.43866,-0.2154,-0.63102,-0.93561,-0.9805,-0.97409,0.38711,0.38714,0.54263,"GALAXY"
"2633",-0.618,-1.29035,-1.52171,-1.63903,-1.64593,-1.65658,-1.38266,-1.38265,-1.56354,"GALAXY"
"2634",-0.01075,0.98116,0.72334,0.39553,0.15156,0.03173,0.53585,0.53584,0.4431,"GALAXY"
"2635",0.08756,0.08816,0.31155,0.33291,0.18323,0.06304,0.31266,0.31263,0.26837,"GALAXY"
"2636",0.36555,0.90913,2.58121,1.65822,1.30175,0.49428,0.92946,0.92943,0.93633,"GALAXY"
"2637",0.2259,0.35852,0.86853,1.237,1.10608,1.04513,1.50661,1.50661,1.2117,"GALAXY"
"2638",0.7055,-0.14503,0.82391,1.21603,1.55556,2.4483,0.7723,0.77227,0.64382,"QSO"
"2639",-0.79001,0.38305,0.80003,1.21729,1.63634,1.80311,2.09257,2.09259,1.55563,"STAR"
"2640",0.11696,-0.63946,-0.16821,0.22414,0.31296,0.45176,0.44102,0.441,0.42541,"QSO"
"2641",-0.09691,0.84411,0.61929,0.27067,0.05179,-0.06128,-0.45996,-0.45999,-0.20274,"GALAXY"
"2642",0.03863,0.79681,0.97646,0.40075,0.19472,0.16766,0.31029,0.31026,0.27777,"GALAXY"
"2643",-0.6516,-1.36656,-1.52967,-1.55857,-1.56655,-1.55513,-1.24785,-1.24784,-1.38494,"GALAXY"
"2644",-0.29061,0.13687,0.77346,1.09835,1.44089,1.65392,1.52052,1.52049,1.26423,"GALAXY"
"2645",-0.54201,-0.30577,-0.70491,-0.9916,-1.05239,-1.11358,-1.62351,-1.62348,-2.15409,"GALAXY"
"2646",-0.78525,-0.31127,0.38861,0.9839,1.51313,1.85461,1.25902,1.259,1.02923,"STAR"
"2647",-0.52221,-0.98296,-1.49016,-1.81118,-1.87738,-1.87201,-0.89456,-0.89456,-0.78002,"GALAXY"
"2648",-0.15084,0.87898,0.50522,0.24687,0.11156,0.06857,0.31164,0.31161,0.28219,"GALAXY"
"2649",0.36217,0.47775,0.94574,1.3408,1.15477,0.93652,1.50355,1.50356,1.25815,"GALAXY"
"2650",-0.78951,1.08474,0.73349,0.54801,0.48083,0.37121,0.83762,0.83764,0.76934,"STAR"
"2651",0.18888,0.50794,1.04428,0.90024,0.78253,0.45488,0.76343,0.76346,0.6593,"GALAXY"
"2652",-0.0915,1.35068,0.6665,0.26766,0.07894,-0.00777,-0.05791,-0.05793,0.0682,"GALAXY"
"2653",0.13029,0.85577,1.08063,0.6451,0.37515,0.13204,-0.09789,-0.0979,0.20257,"GALAXY"
"2654",-0.55731,-0.82078,-1.26293,-1.55165,-1.62583,-1.65361,0.34349,0.34345,0.37398,"GALAXY"
"2655",1.77849,-0.15832,0.4684,1.16388,1.18966,1.31041,1.74373,1.74371,1.37924,"QSO"
"2656",2.73348,-0.20026,0.28521,0.70888,1.048,1.14881,-0.17073,-0.17072,0.01733,"QSO"
"2657",3.42081,0.84431,0.38537,0.84601,1.12182,1.39586,-0.13918,-0.13922,0.0682,"QSO"
"2658",-0.08428,1.03933,1.46866,1.16301,0.92903,0.70234,0.83761,0.83764,0.76934,"GALAXY"
"2659",-0.65033,-1.40744,-1.41615,-1.31607,-1.25631,-1.20194,-0.80617,-0.80616,-0.59699,"GALAXY"
"2660",1.66534,0.30191,0.58349,0.99406,1.21159,1.10189,1.11602,1.11606,1.24156,"QSO"
"2661",-0.62877,-0.97813,-1.21101,-1.34507,-1.24522,-1.25399,-1.12964,-1.12963,-0.94203,"GALAXY"
"2662",2.18945,-0.64559,-0.19837,0.25642,0.47121,0.46343,0.91286,0.91283,0.72732,"QSO"
"2663",-0.78924,0.80729,1.2537,0.87319,-0.2562,-0.92954,-0.13513,-0.13516,0.03392,"STAR"
"2664",-0.68807,-1.63312,-1.98818,-2.13472,-2.17288,-2.17669,-1.49749,-1.49748,-1.87209,"GALAXY"
"2665",-0.78981,0.5398,0.01723,0.10126,0.27783,0.30925,1.14041,1.14045,1.06683,"STAR"
"2666",1.98811,0.64528,0.56998,0.94332,1.3211,1.44388,-0.47485,-0.47489,-0.20993,"QSO"
"2667",0.36346,2.2073,0.77796,0.90896,0.62132,0.30458,0.85898,0.85898,0.96232,"GALAXY"
"2668",-0.15458,0.98597,0.55445,0.23942,0.1311,0.0616,-0.39531,-0.39529,0.0013,"GALAXY"
"2669",-0.47898,0.22851,-0.42635,-0.71277,-0.75373,-0.80262,0.4173,0.41729,0.34744,"GALAXY"
"2670",-0.33344,-0.01541,0.32632,0.59201,0.90207,1.01415,0.74147,0.74144,0.62004,"GALAXY"
"2671",-0.48368,-0.20121,-0.7618,-1.06539,-1.12714,-1.14704,-1.48969,-1.48969,-1.6968,"GALAXY"
"2672",0.17748,0.82679,1.42735,1.31247,1.04138,0.65354,0.77194,0.77193,0.67534,"GALAXY"
"2673",-0.78939,-1.32627,-1.2197,-0.96854,-0.75203,-0.57534,-1.07275,-1.07273,-1.21795,"STAR"
"2674",0.41129,0.56087,1.73593,1.19712,0.80013,0.39178,0.85527,0.85525,0.97835,"GALAXY"
"2675",1.56704,0.62726,0.56386,1.09332,1.44478,1.78582,0.30385,0.30382,0.28441,"QSO"
"2676",1.56526,-0.50675,0.14177,0.65224,0.91217,0.95288,0.77597,0.77599,0.6593,"QSO"
"2677",1.82699,-0.21824,0.35322,0.89646,1.1087,1.25269,0.89182,0.89183,1.35768,"QSO"
"2678",0.87968,0.01188,0.79517,2.22075,2.64074,1.85406,0.74481,0.74483,0.59019,"QSO"
"2679",-0.78964,-0.22477,-0.17562,0.13162,0.46992,0.39904,-0.35837,-0.35837,-0.12477,"STAR"
"2680",-0.1234,0.05001,0.64637,0.26145,0.01057,-0.08379,0.649,0.64897,0.53931,"GALAXY"
"2681",0.04182,2.23951,0.99989,0.29456,-0.09567,-0.19609,-0.25132,-0.25134,0.13235,"GALAXY"
"2682",2.43368,-1.02278,-0.70062,-0.18919,0.02636,0.09361,-0.12671,-0.12669,0.15502,"QSO"
"2683",-0.78921,-0.99306,-1.64041,-1.8659,-1.8789,-1.80777,-0.62396,-0.62393,-0.36752,"STAR"
"2684",1.65992,-0.53673,0.04043,0.5995,0.75164,0.91618,1.2671,1.26713,1.21446,"QSO"
"2685",-0.24925,0.76365,0.12683,-0.23196,-0.32704,-0.42145,-0.28998,-0.28995,0.13677,"QSO"
"2686",-0.1748,1.1813,0.56519,0.15688,0.01966,-0.11063,0.3031,0.30314,0.2645,"GALAXY"
"2687",-0.29848,0.79263,-0.11407,-0.48152,-0.52392,-0.56274,-1.50055,-1.50053,-1.88646,"GALAXY"
"2688",-0.78928,0.44135,-0.24988,-0.56383,-1.09177,-1.29762,-1.35723,-1.35725,-1.61441,"STAR"
"2689",0.38322,0.47181,1.04185,1.51121,1.49198,2.21391,1.42399,1.42396,1.19124,"GALAXY"
"2690",0.85705,0.86925,0.88754,1.26248,1.00937,0.66113,1.74034,1.74032,1.59157,"GALAXY"
"2691",0.89159,-0.05152,0.56723,0.96304,1.24127,1.37085,1.89883,1.89884,1.4561,"QSO"
"2692",5.51339,0.32757,0.55696,0.65407,0.75891,0.73879,0.76647,0.76651,0.85449,"QSO"
"2693",2.54496,0.21835,0.37277,1.02418,1.22456,1.2282,1.24882,1.24884,1.42292,"QSO"
"2694",0.34831,0.78839,1.39005,1.4546,1.24957,1.08379,1.50014,1.50017,1.37924,"GALAXY"
"2695",-0.18369,0.80793,0.23307,-0.16766,-0.29582,-0.34376,0.02339,0.02336,0.2457,"GALAXY"
"2696",-0.73107,-1.02454,-0.94174,-0.751,-0.55664,-0.43617,-1.37418,-1.37419,-1.64483,"GALAXY"
"2697",-0.01351,0.22682,0.96307,0.76505,0.61438,0.51894,-0.26928,-0.26929,-0.03188,"GALAXY"
"2698",-0.59537,-0.80204,-1.01771,-1.15023,-1.1394,-1.14686,-0.84413,-0.84409,-0.61469,"GALAXY"
"2699",-0.55128,-0.97015,-1.08664,-1.18605,-1.21672,-1.20579,-0.80414,-0.80412,-0.5981,"GALAXY"
"2700",-0.0542,0.89358,0.71256,0.52951,0.29722,0.16175,0.0779,0.0779,0.21971,"GALAXY"
"2701",-0.78903,-1.65266,-1.55894,-1.34394,-1.1725,-1.01339,0.05456,0.05452,0.21584,"STAR"
"2702",3.25683,-0.00327,0.12951,0.4808,0.72198,0.85306,0.87689,0.87693,1.4185,"QSO"
"2703",-0.14825,1.00057,0.65156,0.41813,0.28416,0.20108,-0.25982,-0.25981,-0.03022,"GALAXY"
"2704",-0.04855,0.04027,0.55793,0.54114,0.52247,0.63903,-0.44677,-0.44678,-0.03133,"GALAXY"
"2705",0.21941,1.08195,1.46289,1.19013,0.80132,0.44242,1.1049,1.10489,1.24653,"GALAXY"
"2706",-0.78932,-1.35355,-1.24711,-1.07214,-0.9094,-0.77407,1.50592,1.50593,1.22773,"STAR"
"2707",-0.78936,-0.41208,-0.35585,-0.10265,0.11554,0.28868,1.90355,1.90358,1.45665,"STAR"
"2708",0.13521,0.69096,0.98829,0.81866,0.50021,0.52755,-0.14704,-0.14701,0.01567,"GALAXY"
"2709",-0.78969,-1.88052,-2.01562,-1.99251,-1.93242,-1.82521,-0.97687,-0.97687,-0.57377,"STAR"
"2710",0.43072,0.75852,1.06602,1.34041,1.11672,1.4509,1.45753,1.45749,1.37316,"GALAXY"
"2711",0.65678,-1.01646,-0.52587,-0.19718,0.0933,0.18961,0.91994,0.91995,0.77376,"QSO"
"2712",-0.78926,-2.20668,-2.24535,-2.0107,-1.82062,-1.61168,-1.00127,-1.00126,-1.14164,"STAR"
"2713",-0.04381,1.2273,1.52469,1.02188,0.737,0.51523,-0.49859,-0.4986,-0.18892,"GALAXY"
"2714",-0.1387,0.96823,0.69214,0.32184,0.15544,0.08103,0.22353,0.22354,0.37841,"GALAXY"
"2715",-0.61468,-0.95491,-1.3918,-1.56481,-1.58181,-1.59718,-1.53272,-1.53271,-1.94065,"GALAXY"
"2716",-0.62908,-0.74039,-1.06506,-1.01292,-0.99542,-0.81967,-0.91828,-0.91827,-0.9918,"GALAXY"
"2717",-0.7891,0.71237,0.23146,-0.05426,-0.37599,-0.54603,-1.23159,-1.23159,-1.02221,"STAR"
"2718",0.05912,1.07031,1.18278,0.68462,0.42783,0.36309,0.65913,0.65913,0.62668,"GALAXY"
"2719",-0.07381,0.25298,0.35217,0.28468,0.3337,0.33427,-0.16667,-0.16666,0.01899,"GALAXY"
"2720",-0.78871,1.47786,0.74841,0.45712,0.22454,0.33375,-1.03377,-1.03378,-1.22182,"STAR"
"2721",-0.78949,-0.41921,0.00288,0.51664,0.82556,0.9626,0.25269,0.25267,0.2457,"STAR"
"2722",-0.11791,0.62416,0.28103,-0.11707,-0.3559,-0.44633,-1.26106,-1.26105,-1.35674,"GALAXY"
"2723",0.44111,0.98103,0.77973,1.26498,1.53127,1.28484,0.9115,0.91148,0.80196,"QSO"
"2724",-0.78962,-0.64799,-0.54254,-0.31785,-0.14995,-0.03242,1.22275,1.22276,1.00213,"STAR"
"2725",0.0666,1.27134,1.24162,0.82474,0.56794,0.30489,0.33768,0.33769,0.36237,"GALAXY"
"2726",-0.58275,-0.37621,-0.59042,-0.70429,-0.69524,-0.69732,0.82203,0.82206,0.67202,"GALAXY"
"2727",0.57596,-1.02416,-0.66008,-0.53152,-0.31147,-0.24232,0.9142,0.91419,0.93412,"QSO"
"2728",-0.04928,0.33277,0.58008,0.43405,0.30492,0.31494,-0.48777,-0.48776,-0.16514,"GALAXY"
"2729",-0.06153,1.21643,0.88364,0.71144,0.50084,0.40386,0.43084,0.43084,0.39665,"GALAXY"
"2730",-0.04501,0.38062,0.78621,0.64819,0.42657,0.33631,0.1216,0.12159,0.16552,"GALAXY"
"2731",-0.69152,-1.50575,-1.64263,-1.57669,-1.55171,-1.47599,-0.98637,-0.98635,-1.02829,"GALAXY"
"2732",-0.27952,0.26939,0.15334,-0.26544,-0.30942,-0.36662,0.55923,0.55921,0.46411,"GALAXY"
"2733",-0.20296,0.61394,0.52517,0.30726,0.20919,0.15092,0.22626,0.22625,0.41324,"GALAXY"
"2734",-0.21994,1.09586,0.23294,-0.13634,-0.23264,-0.27716,-0.42949,-0.4295,-0.17454,"GALAXY"
"2735",-0.7887,1.00586,0.95272,0.86645,0.5015,0.54993,-1.43923,-1.43922,-1.79689,"STAR"
"2736",-0.70899,-1.09923,-1.33902,-1.38912,-1.36697,-1.35607,-1.39588,-1.39586,-1.56465,"GALAXY"
"2737",-0.78902,-1.76803,-1.44616,-0.94921,-0.55333,-0.19929,-1.51644,-1.51645,-1.88646,"STAR"
"2738",0.29068,-1.13307,-0.64352,-0.15887,0.12873,0.22027,-1.56928,-1.56929,-1.8096,"QSO"
"2739",-0.58918,-0.95338,-1.17122,-1.25096,-1.18799,-1.19561,-1.57165,-1.57166,-1.99042,"GALAXY"
"2740",-0.72106,-1.1054,-0.87172,-0.26756,-0.09979,0.14991,-1.3918,-1.3918,-1.49553,"GALAXY"
"2741",-0.78863,-0.91404,-0.74257,-0.37992,-0.09662,0.11431,-0.81226,-0.81225,-0.53672,"STAR"
"2742",-0.23771,0.62417,0.13374,-0.37634,-0.48308,-0.53349,-0.35365,-0.35363,-0.06284,"GALAXY"
"2743",1.95791,-0.89942,-0.30863,0.14096,0.36868,0.57566,1.1161,1.11606,1.24156,"QSO"
"2744",-0.61755,-0.32255,-0.53628,-0.64761,-0.62772,-0.65975,-1.21057,-1.21059,-1.46401,"GALAXY"
"2745",-0.78953,-0.0098,-0.28996,-0.18279,-0.0491,0.01008,0.76922,0.76922,0.65875,"STAR"
"2746",-0.51957,-0.45554,-0.80765,-1.05424,-1.0682,-1.07882,-0.89967,-0.89964,-0.83089,"GALAXY"
"2747",-0.35142,1.01192,0.0841,-0.35795,-0.40818,-0.45162,-0.19747,-0.19748,0.33417,"GALAXY"
"2748",-0.63222,-1.28598,-1.69615,-1.90595,-1.94378,-1.98739,-0.79467,-0.79464,-0.571,"GALAXY"
"2749",-0.17906,0.04494,0.4094,-0.05619,-0.08844,-0.245,0.46813,0.4681,0.54042,"GALAXY"
"2750",-0.50415,-0.61717,-1.00931,-1.33862,-1.40207,-1.41207,0.49758,0.49757,0.39555,"GALAXY"
"2751",-0.69368,-1.40866,-1.79561,-1.92163,-1.95069,-1.94752,-1.54388,-1.54388,-1.79744,"GALAXY"
"2752",-0.78927,1.65541,0.74034,0.563,0.01991,-0.17153,0.86607,0.86609,0.97891,"STAR"
"2753",-0.78931,1.59298,1.40494,1.21451,0.86139,0.57078,0.87013,0.87016,1.09834,"STAR"
"2754",-0.79005,1.03075,0.70429,1.1949,1.41236,1.15818,-0.29404,-0.29402,-0.04791,"STAR"
"2755",-0.60015,-0.79885,-1.11022,-1.21967,-1.21012,-1.22078,-1.025,-1.02497,-1.17316,"GALAXY"
"2756",-0.69841,-2.00167,-1.91833,-1.754,-1.72664,-1.6221,-1.39927,-1.39925,-1.59285,"GALAXY"
"2757",0.33127,0.13301,0.91316,1.26689,1.11098,1.10198,1.4998,1.49983,1.40357,"GALAXY"
"2758",-0.34001,0.60039,0.15474,-0.23776,-0.30251,-0.32158,0.01322,0.0132,0.34965,"GALAXY"
"2759",0.41039,0.44411,1.61922,1.14442,0.85904,0.56634,1.0703,1.07034,1.01043,"GALAXY"
"2760",-0.78938,-1.65364,-1.59979,-1.38554,-1.20516,-1.01214,0.91588,0.91588,0.75828,"STAR"
